Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2018_PWD_23816_4,PWD-G-Tender/2018-19- 7951-8000 dated 10-09-2018,C/O Link road to village Chalari Km. 0/0 to 1/200,SH/ C/O 900 mm dia H.P. Culvert at RD. 0/140 and 0/265 0/690 and 1/005 alongwith Wing walls,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Sep-2018 10:00 AM,NA ,90.0,No ,No,Offline,03-Oct-2018 11:30 AM,PWD,Dalhousie,176304.0,2.0,"7,52,582",Deep Raj,"941,890",Rejected-Technical,08-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_PWD_23906_1,PWD-BD-NIT-2018-19-9133-80,Construction of link road from Jandpur to Dhiman Basti Jandpur Km 0/00 to 0/425,"C/O 1.00 Mtr. Span RCC Slab Culvert at Rd 0/200, M/T 0/090 to 0/425 and C/O V Shape drain",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,03-Oct-2018 02:00 PM,NA ,90.0,No ,No,Offline,18-Oct-2018 11:00 AM,PWD,Jandpur,176125.0,2.0,"5,39,723",Shalabh Awasthi,,Rejected-Finance,,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_PWD_24000_2,PW.SRDD-CB-CTR-2018 -19- 11231 DT 19.9.18,Construction of Missing Cds of Tutikandi Sheelgaon Road Km 0/00 to 3/870,SH Construction of RCC Slab Culvert 6.00 Meters Span at Rd 1/380,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,08-Oct-2018 03:00 PM,NA ,120.0,No ,No,Offline,16-Oct-2018 11:00 AM,PWD,Dhami,171103.0,2.0,"10,87,914",Sushil Thakur,"1,175,312",Rejected-AOC,30-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_PWD_24231_1,C/O link Tikkar to Patiyau Kaliyana Km 0/,C/O link road Tikkar to Patiyau via Kaliyana Km 0/0 to 1/060,SH Formation cutting C/O Retaining wall Interloking paver and culvert in Km 0/0 to 1/060,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,22-Oct-2018 06:00 PM,NA ,60.0,No ,No,Offline,29-Oct-2018 11:30 AM,PWD,Hamirpur,177001.0,2.0,"27,99,611",Bhanu Partap Singh,,Rejected-AOC,,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_PWD_24288_1,10124-10223 DATED 17/10/2018,Construction of Missing Cross Drainage on Behnota to Bharara road KM 0/0 to 7/500,Construction of 3.00 Span RCC Slab Culvert at RD 0/100,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,25-Oct-2018 09:00 AM,NA ,90.0,No ,No,Offline,08-Nov-2018 11:30 AM,PWD,Tissa,176316.0,2.0,"6,11,573",Kamlesh Kapoor,"783,174.7",Rejected-AOC,27-Dec-2018,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_PWD_24288_2,10124-10223 DATED 17/10/2018,Construction of Missing Drainage on Behnota to Bharada road KM 0/0 to 7/500,Construction of 3.00 Mtrs Span RCC Slab Culvert at RD 5/200,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,25-Oct-2018 09:00 AM,NA ,90.0,No ,No,Offline,08-Nov-2018 11:30 AM,PWD,Tissa,176316.0,2.0,"6,12,956",Sher Mohd.,"934,973",Accepted-AOC,05-Mar-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_PWD_24288_3,10124-10223 DATED 17/10/2018,Construction of Missing Cross Drainage on Nakrot Tikrigarh Bagheigarh raod KM 0/0 to 15/300,C/o 3.00 Mtr Span RCC Slab Culvert at RD 4/350,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,25-Oct-2018 09:00 AM,NA ,90.0,No ,No,Offline,08-Nov-2018 11:30 AM,PWD,Tissa,176316.0,2.0,"6,13,417",Asraf Ali,"888,871.5",Accepted-AOC,05-Mar-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_PWD_24288_4,10124-10223 DATED 17/10/2018,Construction of Missing Cross Drainage on Kalhel Bhalligharat Chhatri road KM 0/0 to 5/0,Construction of 3.00 Mts Span RCC Slab Culvert at RD 3/380,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,25-Oct-2018 09:00 AM,NA ,90.0,No ,No,Offline,08-Nov-2018 11:30 AM,PWD,Tissa,176316.0,2.0,"6,08,321",GULZAR AHMED,"830,071",Accepted-AOC,27-Dec-2018,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_PWD_24288_6,10124-10223 DATED 17/10/2018,Construction of Missing Cross Drainage on Trella Bundri Mangli road KM 0/0 to 14/750,Construction of 4.00 Mtrs Span RCC Slab Culvert at RD 10/650,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,25-Oct-2018 09:00 AM,NA ,90.0,No ,No,Offline,08-Nov-2018 11:30 AM,PWD,Tissa,176316.0,2.0,"8,02,936",Kamla Devi,"1,281,518",Rejected-AOC,15-Feb-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_PWD_24304_1,PW-KMS-AB-NIT/2018-7937-38 dt.15.10.2018,C/O Missing C D on Kumarsain Pharal road KM 0/0 to 7/645 SH C/O 5 mtrs span RCC slab culvert at RD 6/570 i/c both side wing walls,C/O Missing C D on Kumarsain Pharal road KM 0/0 to 7/645 SH C/O 5 mtrs span RCC slab culvert at RD 6/570 i/c both side wing walls,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Oct-2018 05:00 PM,NA ,90.0,No ,No,Offline,13-Nov-2018 11:00 AM,PWD,Kumarsain,172029.0,2.0,"8,91,195",BEER SINGH,"1,230,829",Rejected-Finance,25-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_PWD_24332_2,PWD-G-Tender2018-19- 9280-9329 dated 11.10.2018,Rain Damage on Lahar to Sanghrain road Km. 0/0 to 5/550,SH/ C/O 6.00 mtrs. Span Slab Culvert at Rd. 5/375 alongwith Wing Walls,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Oct-2018 06:00 PM,NA ,90.0,No ,No,Offline,01-Nov-2018 11:30 AM,PWD,Dalhousie,176304.0,2.0,"21,03,333",Rajeev Verma,"3,035,783",Rejected-AOC,21-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_PWD_24365_1,13421-60,Tandi Nandi road km.0/0 to 9/500,SH Construction of 3.00 mtr. RCC Slab Culvert at km.9/500) Missing Cross Drainage Work,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,30-Oct-2018 05:00 PM,NA ,120.0,No ,No,Offline,13-Nov-2018 11:30 AM,PWD,Gohar,175029.0,2.0,"5,51,111",AKSHAY KUMAR,"837,827",Not Admitted-Fee/PreQual/Technical,22-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
